Year,EBROMId,Market,EBROM,Volume
2024,60136349,Turkey,CAMEL DARK BLUE KS BOX 20 (-),1976
2024,60047119,Caribbean Other,NEWS (RED) KS BOX 25 (-),197
2024,60209940,Italy,LUCKY STRIKE COMPACT KS BOX 20 SLI (-),11001
2024,60238544,Armenia,VAN SILVER KS BOX 20 SSL (-),20620
2024,60196021,Canada,NEXT SPECIALE RS S&S 25 (-),12
2024,60162843,Serbia,ROTHMANS DEMI (BLUE) KS RCB 20 SLI (-),19480
2024,60240933,Russia,RICHLAND AROMA VIOLET KS RCB 20 (-),7476
2024,50022565,Hungary,GAULOISES BLONDES (RED) KS BOX 20 (-),4997
2024,60056504,Mozambique,ASPEN EXPORT KS SOF 20 (-),167896
2024,60258327,Netherlands,L&M BLUE LABEL (5.0 CFB) KS 7XL 58 (-),7229
2024,50057603,Kuwait,DAVIDOFF ONE 100 OCT 20 SLI (-),77273
2024,60237861,Morocco,LD BLUE KS RCB 20 (-),41220
2024,60130465,Bahrain,WILLS NAVY CUT FRESH MINT KS OCT 20 (-),161
2024,60230713,Costa Rica,Sleeve L&M REGGAE BLAST [.] (-),10214
2024,60162359,France,WINSTON CLASSIC KS BOX 20 (-),801844
2024,60128766,Netherlands,WINSTON (BLUE) KS BOX 20 (-),53818
2024,60192865,Slovak Republic,L&M RED LABEL (5.0 CWB) KS RCB 20 (-),189520
2024,60236960,Italy,BURTON RED KS BOX 20 (-),957
2024,60205305,Belarus,MONTE CARLO COMPACT BLUE KS DSP 20 SLI (-),166126
2024,60165836,Australia,BENSON & HEDGES SMOOTH GOLD KS BOX 23 (-),2
2024,60098836,Australia,ROTHMANS SUPERKINGS BLUE 100 BOX 20 (-),14
2024,60052244,Georgia,KENT NANOTEK 2.0 1 KS DSP 20 SSL (-),30502
2024,60074198,Italy,ROTHMANS OF LONDON (SILVER) 100 OCT 20 (-),207747
2024,60275279,Botswana,CHESTERFIELD TUNED BLUE KS RCB 20 (-),54
2024,50027022,Qatar,SCISSORS KS BOX 20 (-),59719
2024,60056183,Netherlands,ELIXYR MENTHOL MNT KS BOX 22 (-),2782
2024,60095324,Romania,KENT HD SMOOTH (SILVER) LTK RCB 20 SLI (-),112554
2024,50009735,United Kingdom,MAYFAIR SUPERKINGS 100 BOX 20 (-),39564
2024,60124724,Germany,BOSTON (RED) KS BOX 20 (-),119252
2024,60273535,Armenia,CHAPMAN BROWN 100 DSP 20 SSL (-),755
2024,60206278,Romania,VOGUE LA CIGARETTE BLEUE LTK BOX 20 SSL (-),36700
2024,60197349,Netherlands,MARLBORO GOLD (3.0 ORIGINAL) KS BOB 22 (-),88460
2024,60213548,Albania,WINSTON PLATINUM 100 BOX 20 XSL (-),8265
2024,50049245,Singapore,LD MNT KS BOX 20 (-),27665
2024,50037199,Belgium,VOGUE BLEUE 100 BOX 20 SSL (-),112637
2024,50019661,Italy,BENSON & HEDGES GOLD KS BOX 20 (-),5067
2024,60169857,Botswana,VOYAGER KS BOX 20 (-),3052
2024,50047419,Romania,DAVIDOFF GOLD LTK OCT 20 (-),102651
2024,60212542,Bangladesh,MARLBORO GOLD (3.5) KS BOX 20 (-),54056
2024,60230734,Russia,X1 SILVER 100 OCT 20 SSL (-),6522
2024,60036917,Armenia,MONTE CARLO INTRIGUE 100 DSP 20 SSL (-),14145
2024,60272967,Romania,PALL MALL CLASSIC BLUE 100 BOX 20 SSL (-),135494
2024,60037790,Russia,GLAMOUR MENTHOL MNT 100 DSP 20 SSL (-),3
2024,60213169,Jordan,ELEGANCE SILVER KS RCB 20 SLI (-),55793
2024,50004567,Italy,MS CLUB 100 BOX 20 SSL (-),253028
2024,60165021,Argentina,ROTHMANS RED KS BOX 12 (-),9654
2024,60135600,Russia,MILANO ONE KS DSP 20 SSL (-),629
2024,60235036,Moldova,BARBAROSSA BLUE KS RCB 20 SLI (-),22180
2024,60199378,Croatia,PALL MALL BALANCE BLUE LTK RCB 20 SLI (-),12041
2024,60193945,Bangladesh,ROYALS LS KS BOX 20 (-),209392
2024,60076562,Moldova,LD PINK 100 DSP 20 SSL (-),1
2024,60235953,Serbia,DAVIDOFF ROSE 100 OCT 20 SSL (-),42323
2024,60137126,Poland,P&S BLUE KS BOX 22 (-),6209
2024,60171613,Russia,T&W ORIGINAL KS RCB 20 SLI (-),16
2024,50070009,Denmark,PALL MALL (RED) 100 BOX 20 (-),77055
2024,60169811,Belgium,GAULOISES BLONDES (BLUE) KS BOX 40 (-),17444
2024,60212331,Germany,GAULOISES BLONDES GOLD KS BOX 32 (-),4
2024,60167196,Cyprus,CAMEL (BLUE) 100 RCB 20 (-),2076
2024,60242022,Japan,MEVIUS EMSG5 MNT KS BOX 20 (-),90130
2024,60238914,Sweden,MARLBORO RED 3.5 KS SOF 20 (-),31755
2024,60171616,Russia,T&W NEW BALANCE KS RCB 20 SLI (-),81
2024,60126638,Turkey,KENT GREY KS KS RCB 20 (-),39
2024,60098821,Australia,MARLBORO (RED FWD) KS BOX 20 (-),1217
2024,60274548,Ukraine,L&M LOFT SPLASH KS RCT 20 SLI (-),8882
2024,50032961,Switzerland,MURATTI AMBASSADOR KS RCB 20 (-),62940
2024,60243269,Germany,L&M BLUE LABEL (5.0 CFB) KS BOE 20 (-),50964
2024,60057791,Poland,LUCKY STRIKE ADDFREER KS BOX 20 (-),2052
2024,60207827,Indonesia,SAMPOERNA A ULTRA MILD LTK BOX 12 SLI (-),25949
2024,60131167,Oman,WILLS NAVY CUT FRESH MINT KS OCT 20 (-),102
2024,60188189,Russia,DAVIDOFF REACH (SILVER) KS OCT 20 SLI (-),44864
2024,60214214,Germany,LUCKY STRIKE ORIGINAL KS BOX 26 (-),9019
2024,60078978,Finland,L&M BLUE LABEL KS BOB 24 (-),133649
2024,50058814,Greece,LEADER (LIGHT BLUE) KS RCB 20 (-),13793
2024,60058490,Australia,PETER STUYVESANT RED KS BOX 25 (-),5188
2024,60056294,Japan,PUEBLO (BROWN) KS BOX 19 (-),985
2024,60236375,Germany,WEST SILVER KS BOX 47 (-),21
2024,60125598,Germany,COUNT AMERICAN BLEND KS BOX 20 (-),293
2024,50065191,Macau,LESSER PANDA (BLUE) KS BOX 20 (-),298
2024,60047137,Caribbean Other,VICEROY CLASSIC RED KS BOX 10 (-),6222
2024,60213262,Lebanon,LEGACY COMPACT BLUE KS DSP 20 SLI (-),80449
2024,60137544,Croatia,DUNHILL ESSMASBL LTK RCB 20 SLI (-),12
2024,60125051,Germany,JOHN PLAYER SPECIAL JUST BLUE KS BOX 22 (-),1
2024,60242616,Austria,CHESTERFIELD BLUE (4.0) KS BOX 21 (-),1
2024,50070843,Armenia,WEST FUSION SILVER KS DSP 20 SSL (-),20
2024,60280411,Armenia,ESSE CHANGE DOUBLE W 100 BOX 20 SSL (-),293
2024,50054447,Israel,L&M BLUE LABEL 100 RCB 20 (-),80803
2024,60130166,Netherlands,CAMEL (YELLOW) KS CUR 20 (-),6077
2024,60164373,Greece,WINSTON (WHITE) 100 BOX 26 (-),124318
2024,60212333,Spain Mainland,FORTUNA RED KS BOX 46 (-),41992
2024,60212700,Canada,ROOFTOP MELLOW KS S&S 20 (-),796
2024,60188652,Turkey,CHESTERFIELD BLUE KS RCB 20 (-),254
2024,60209755,Taiwan,DUNHILL RED KS OCT 20 (-),21628
2024,60208805,Singapore,NEXT PURPLE BLAST MNT KS BOX 20 (-),2684
2024,60163943,Spain Mainland,COUTURE 0.1 100 OCT 20 SLI (-),282
2024,60135972,Russia,MILANO PARIS KS PSB 20 SSL (-),103333
2024,50019158,Greece,DAVIDOFF GOLD LTK OCT 20 (-),215546
2024,60223242,Russia,MERCI DARK 100 BOX 20 SSL (-),881
2024,60275203,Ukraine,ROTHMANS DEMI CORAL KS RCB 20 SLI (-),26040
2024,50022049,Greece,LUCKY STRIKE RED KS SOF 20 (-),40200
2024,60230655,Japan,KOOL MINTY BERRY 5 MNT KS BOX 20 (-),38219
2024,60197232,Greece,PHILIP MORRIS PURPLE 100 BOX 20 SSL (-),20110
2024,60230048,Mexico,L&M RED LABEL (5.0 CFB) LS BOX 14 (-),45921
2024,60162632,Canary Islands,BENSON & HEDGES BLUE KS BOX 20 (-),1314
2024,50065628,Russia,TIP TOP BLACK 100 BOX 20 SSL (IMT/ARMENIA),4382
2024,60199383,Netherlands,L&M RED LABEL (5.0 CFB) KS BOH 35 (-),36998
2024,60235690,Russia,CHAPMAN PURPLE KS RCB 20 (-),71149
2024,50065129,Egypt,KARELIA SLIMS MNT 100 BOX 20 XSL (-),3773
2024,60123916,Germany,DUCAL RED KS BOX 23 (-),27451
2024,60235286,Australia,JOHN PLAYER SPECIAL EVOLVEGO KS BOX 20 (-),3619
2024,60169854,Botswana,VOYAGER (BLUE) KS BOX 20 (-),1800
2024,60127970,Mexico,PALL MALL MYKONOSN MNT 100 OCT 20 (-),599687
2024,50019752,Italy,ROTHMANS (BLUE) KS BOX 20 (-),6666
2024,50019918,Estonia,PARLIAMENT AQUA BLUE KS RCB 20 (-),8763
2024,60129753,North Macedonia,ROTHMANS OF LONDON (BLUE) KS OCT 19 (-),11216
2024,60238254,Colombia,MARLBORO RED 3.5 KS BOX 20 (-),147131
2024,60257806,Lebanon,BYBLOS SILVER KRE KS RCB 20 (-),120350
2024,60233035,Ukraine,MARVEL PURPLE ENERGY 100 DSP 20 SSL (-),30416
2024,60232373,Argentina,ROTHMANS XL RED 100 BOX 20 (-),23520
2024,60169388,Lebanon,WINCHESTER BLUE (LOCAL) 100 SOF 20 (-),51970
2024,60078361,Cyprus,PALL MALL (RED) 100 BOX 19 (-),6300
2024,60237876,Guatemala,MARLBORO SUNSET MIX MNT 100 BOX 20 (-),7796
2024,60169100,Iraq,KENT NANO KS BOX 20 SSL (-),51837
2024,60223325,Honduras,MARLBORO GOLD (3.5) KS BOX 20 (-),4536
2024,60129803,Czech Republic,VICEROY CLASSIC RED KS BOX 20 (-),90407
2024,50046576,Ireland,JOHN PLAYER (BLUE) 100 BOX 20 (-),3813
2024,60210728,Uzbekistan,PARLIAMENT SUPERS1 100 DSP 20 SSL (-),15244
2024,60164946,Japan,KOOL BOOST FRESH 5 MNT KS BOX 20 (-),177780
2024,60046071,Azerbaijan,CLASSIC IMPERIAL LIGHTS 100 RCB 20 SLI (-),45611
2024,60230611,Singapore,LUCKY STRIKE JSBE 100 BOX 20 (-),6909
2024,60130977,Turkish Cyprus,MARLBORO FLAVOR PLUS (FWD) KS SRP 20 (-),1200
2024,50080933,Korea,SIMPLE VISION 100 BOX 20 SLI (-),49
2024,50041198,Greece,PALL MALL NEW ORLEANS KS OCT 20 (-),19896
2024,60213802,Bulgaria,MARLBORO FTX3 LTK DSX 20 SLI (-),137568
2024,60237661,Poland,KENT BLUE 100 BOX 20 SSL (-),504178
2024,60233566,Brazil,MARLBORO TROPICAL FUSION MNT KS RCB 20 (-),436894
2024,60193700,Bangladesh,BENSON & HEDGES PLATINUM KS BOX 20 (-),7852
2024,50046375,Singapore,GUDANG GARAM SIGNATURE MILD KS OCT 20 (-),447
2024,50046095,Mozambique,PALL MALL (GREEN) MNT KS BOX 20 (-),80299
2024,60127744,Austria,WINSTON BLUE KS BOX 20 (-),302953
2024,60240465,Mauritius,NERO KS BOX 20 (-),8050
2024,50073663,Other South Pacific,BENSON & HEDGES GOLDMILD KS BOX 25 (-),2602
2024,60271468,Qatar,WINSTON DUO MIX KS RCS 20 (-),3402
2024,50041208,Finland,PALL MALL BLUE KS OCT 20 (-),44530
2024,60168390,Russia,PLAY SHOT-MIX KS DSP 20 SSL (-),29
2024,60246719,Ukraine,L&M LOFT DOUBLE SPLASH MNT KS RCB 20 SLI (-),19789
2024,50072445,Poland,DAVIDOFF GOLD SLIMS 100 OCT 20 XSL (-),68906
2024,60097795,Egypt,CLEOPATRA QUEEN KS SOF 20 (-),28778326
2024,50068147,Korea,ESSE EDGE 1MG KS BOX 20 SSL (-),224308
2024,50005988,Morocco,MARQUISE KS SOF 20 (-),2602126
2024,60256437,India,MARLBORO TROPICAL FUSION MNT KS BOX 10 (-),1598
2024,60193981,Thailand,L&M RED KS SOF 20 (-),26829
2024,50031991,Taiwan,VOGUE SUPERSLIMS MNT 100 BOX 20 SSL (-),38288
2024,50081236,Turkey,HD SLIMS DORE 100 BOX 20 XSL (-),18
2024,60230975,Japan,CAMEL CRAFT 1 100 BOX 20 (-),807660
2024,60130461,Kazakhstan,KENT SWITCH KS RCB 20 (-),22
2024,60239434,Mongolia,MARLBORO RED 3.5 KS RCB 20 (-),22535
2024,60207553,South Africa,CHESTERFIELD REMIX SUMMER KS RCB 20 (-),18684
2024,60081135,Korea,MARLBORO MEDIUM (FWD) KS BOX 20 (-),352119
2024,60212546,Canada,CANADIAN CLASSICS ORIGINAL KS S&S 20 (-),79670
2024,60193578,Oman,DAVIDOFF EVOLVE (BLUE) KS RCS 20 (-),1809
2024,60071500,Other South Pacific,PHILIP MORRIS FILTER KING KS BOX 20 (-),11190
2024,60232230,Serbia,PALL MALL BLUE PLUS LTK RCB 20 SLI (-),7397
2024,50024446,Luxembourg,DUCAL GOLD KS BOX 25 (-),1784
2024,60162204,Vietnam,SEVEN DIAMONDS SILVER KS BOX 20 SLI (-),10425
2024,60137300,Belgium,LUCKY STRIKE RED KS BOX 27 (-),9119
2024,50064284,Indonesia,TEN MILD KS BOX 16 SLI (-),115945
2024,60121662,Japan,CHUNGHWA (RED) KS BOX 20 (-),8146
2024,60242007,Bosnia & Herz.,SOBRANIE COLLECTION BLUE KS DSP 20 SLI (-),2579
2024,60077028,Caribbean Other,GAULOISES BRUNES NF RS SOF 20 (-),118
2024,60274989,Czech Republic,WINSTON GREEN KS BOX 20 (-),5394
2024,60206000,Georgia,KENT CRYSTAL SILVER KS RCB 20 SLI (-),3087
2024,60271635,Colombia,ROTHMANS AZUL 100 BOX 20 (-),316385
2024,50038234,Spain Mainland,BENSON & HEDGES GOLD 100 BOX 20 (-),4063
2024,60213149,Hong Kong,PALL MALL BOOST 5 MNT KS RCB 20 (-),13523
2024,60162518,Georgia,WINSTON COMPLIMP KS DSP 20 SLI (-),3347
2024,60050195,Korea,RAISON AERO (BLUE) KS BOX 20 (-),2
2024,60188317,Australia,HOLIDAY SUN GOLD KS BOX 40 (-),42356
2024,50054781,Israel,PALL MALL BLUE 100 RCB 20 (-),60759
2024,60233250,Ukraine,BOND STREET PREMIUM BLUE KS RCB 20 SLI (-),21780
2024,60162593,Bulgaria,DUNHILL FINE CUT (WHITE) LTK OCS 20 SLI (-),47475
2024,60205289,Belarus,PALL MALL DEMI BLUE KS RCB 20 SLI (-),48884
2024,60039207,Germany,LUCKY STRIKE BLUE KS BOX 24 (-),38976
2024,60120798,Russia,MEVIUS SLIM MENTHOL MNT 100 RCB 20 SLI (-),126
2024,60076655,Lithuania,CAMEL BLUE KS CUR 20 (-),38464
2024,60183495,India,MARLBORO FINE TOUCH (2.5) KS BOX 10 SLI (-),170550
2024,60036918,Armenia,MONTE CARLO FANTASY 100 DSP 20 SSL (-),14274
2024,60123907,Germany,GLOBETROTTER GOLD KS BOX 20 (-),2683
2024,60276091,Germany,CHESTERFIELD BLUE (4.0) KS 5XL 41 (-),53560
2024,50004285,Iceland,CAMEL KS BOX 20 (-),4324
2024,60247158,Australia,LAMBERT & BUTLER GOLD KS BOX 30 (-),4312
2024,60170489,Australia,PETER JACKSON GOLDFREB KS BOX 20 (-),4440
2024,60119749,Other South Pacific,MARLBORO ICE BLAST (2.0) MNT KS BOX 20 (-),17050
2024,60231931,Russia,CHAPMAN BROWN KS RCB 20 SLI (-),126431
2024,60123157,Russia,VIP EXCLUSIVE 100 OCT 20 XSL (-),3731
2024,60211550,Slovak Republic,L&M FIRST CUT RED KS BOX 20 (-),308
2024,60131444,Russia,FT KS RCB 20 (-),2
2024,60077324,Japan,SEVEN STARS 12 MNT KS BOX 20 (-),213321
2024,60275266,Ukraine,IMPERIAL CLASSIC PM1 KS RCB 20 SLI (-),25473
2024,60275072,Estonia,L&M ORIGINAL LABEL KS BOX 20 (-),5960
2024,60280538,Japan,BENTLEY GOLD KS BOX 20 (-),153
2024,60230820,India,PARLIAMENT GOLD. KS BOX 10 (-),5449
2024,60186004,Serbia,WINSTON BLUE (WHITE) 100 RCB 20 (-),24958
2024,60095656,Malaysia,MEVIUS NOVA (WHITE) MNT LTK BOX 20 SLI (-),7
2024,60072017,Ukraine,ROTHMANS OFLONDES KS RCB 20 SLI (-),760680
2024,60076132,Denmark,JOHN PLAYER SPECIAL RED KS BOX 20 (-),8160
2024,60062722,Japan,MEVIUS ORIGINAL 100 RCB 20 (-),645141
2024,60076651,New Zealand,HORIZON KINGSIZE KS BOX 25 (-),13600
2024,50054230,Ukraine,MONTE CARLO RED KS RCB 20 (-),138348
2024,60233242,Mexico,MARLBORO BLOSSOM MIST MNT 100 BOX 14 (-),14
2024,60205810,United Kingdom,WINDSOR BLUE GREEN FILTER 100 BOX 20 (-),2461
2024,50073880,Other South Pacific,LUCKY STRIKE BLUE KS BOX 20 (-),126
2024,60121182,Indonesia,CLUB MILD LTK BOX 12 SLI (-),18
2024,60129289,Croatia,WALTER WOLF PREMIUM SILVER 100 OCT 20 (-),14428
2024,60212862,Australia,CHESTERFIELD RED KS BOX 40 (-),17021
2024,60136992,Germany,JOHN PLAYER SPECIAL BLUESTRE KS BOX 30 (-),17
2024,60233504,Montenegro,L&M PINK 100 BOX 20 XSL (-),13434
2024,60210427,Australia,ASCOT RED KS BOX 40 (-),1
2024,60274994,Kyrgyzstan,BOHEM CAVANA DEMI KS OCT 20 SLI (-),686
2024,60077852,Israel,PALL MALL STREAM (RED) KS OCT 20 (-),6172
2024,60064797,Ireland,SILK CUT PURPLE KS BOX 23 (-),2
2024,60276043,Ukraine,PARLIAMENT CARAT PURPLE LTK DSX 20 SLI (-),74326
2024,50046882,Norway,LUCKY STRIKE ORIGINAL RED KS BOX 20 (-),34417
2024,50032353,Sweden,TEMPLETON KS BOX 25 (-),9756
2024,60136692,Hungary,WINSTON AMBER KS RCB 20 (-),17265
2024,60235838,Romania,CAMEL ORIGINAL FILTERS 100 RCB 20 (-),609603
2024,60211415,Lithuania,LD COMPACT RED KS BOX 20 SLI (-),131
2024,50003357,Greece,MURATTI AMBASSADOR KS RCB 20 (-),89678
2024,60195890,Japan,PHILIP MORRIS MENTHOL 8 MNT KS BOX 20 (-),205734
2024,60208633,Indonesia,BINTANG MAS KRETEK KS BOX 12 (-),491467
2024,60049213,Kosovo,WINSTON BLUE 100 DSP 20 SSL (-),11184
2024,60075596,Serbia,MONUS GRAPES 100 OCT 20 XSL (-),1218
2024,60072811,Kuwait,PARLIAMENT AQUA BLUE KS RCS 20 (-),55870
2024,60196594,Brazil,KENT ACCESS RED KS SOF 20 (-),178542
2024,50077855,Indonesia,GANDUM (ORANGE) NF LS SOF 12 (-),173337
2024,60073927,Caribbean Other,MORELLO (RED) KS SOF 20 (-),6118
2024,60247461,Indonesia,GPC (SKM) MNT LTK BOX 16 SLI (-),73116
2024,60185664,Bolivia,DERBY (GOLD) KS BOX 10 (-),4389
2024,60120890,Austria,PALL MALL (BLUE) KS BOX 20 (-),52560
2024,60126218,Finland,BELMONT SILVER KS BOX 20 (-),16373
2024,60036750,Madeira,ESTRELA (BLUE) KS BOX 20 (-),888
2024,50072376,Caribbean Other,CAMEL LIGHTS KS BOX 20 (-),9466
2024,50028772,Iran,KENT GOLD 1 KS RCB 20 (-),277981
2024,60239606,Switzerland,CHESTERFIELD ORIGINAL (4.0) KS BOX 25 (-),64884
2024,60197459,Singapore,IPLAY RED KS BOX 20 (-),8770
2024,60211028,Angola,CHESTERFIELD BLUE (4.0) KS BOX 20 (-),5007
2024,50019498,Andorra,GAULOISES BRUNES NF RS SOF 20 (-),1925
2024,50042265,Niger,FINE KS BOX 20 (-),430855
2024,60037638,Venezuela,LUCKY STRIKE CLICK & ROLL KS BOX 20 (-),428
2024,60233584,Argentina,MARLBORO CRAFTED 2.0 RED KS SOF 20 (-),1068690
2024,60232559,Germany,MARLBORO RED 3.5 KS SOF 20 (-),35739
2024,60196786,Czech Republic,F6 KS BOB 22 (-),13770
2024,60277209,India,AMERICAN CLUB LIT 100 DSP 20 SSL (-),2600
2024,60125981,Caribbean Other,MARLBORO (RED 2.5) KS BOX 20 (-),73404
2024,60078066,Brazil,WINSTON BLUE KS RCB 20 (-),292941
2024,60062209,Somalia,MARLBORO (RED UPGRADE) KS BOX 20 (-),39697
2024,50048047,Serbia,DAVIDOFF (WHITE) LTK OCT 20 (-),7832
2024,60137409,Qatar,CHESTERFIELD SILVER (4.0) KS RCS 20 (-),3326
2024,60120815,South Africa,PETER STUYVESANT SILVER KS OCS 20 (-),10153
2024,60169852,Botswana,PETER STUYVESANT REDSWIMI KS BOX 20 (-),307
2024,60129698,Japan,WINSTON CASTER WHITE 3 KS SOF 20 (-),120866
2024,60208484,Vietnam,THANG LONG GEM KS BOX 20 (-),244
2024,60165812,Germany,FRED JAUNE KS BOX 20 (-),1449
2024,60257225,United Kingdom,ROTHMANS BLUE KS OCT 20 (-),185828
2024,60256438,Macau,YUN YAN DACHONGJIU KS BOX 20 (-),39
2024,60129294,Russia,PRIMA KS RCB 20 (-),907
2024,60256327,Russia,MERCI VIBRATION 100 BOX 20 SSL (-),3002
2024,60166676,Austria,CHESTERFIELD SILVER (4.0) KS BOX 20 (-),46889
2024,60211192,Paraguay,MARLBORO FOREST FUSION KS BOX 20 (-),5165
2024,60274606,Canada,NEXT SEVEN ORIGINAL KS S&S 25 (-),3047
2024,60207440,North Macedonia,CHESTERFIELD TUNED BLUE KS DSP 20 SLI (-),25123
2024,60233672,Mexico,MARLBORO CRAFTED 2.0 RED KS BOX 15 (-),179598
2024,60062011,Japan,DJARUM BLACK MENTHOL 8 MNT KS BOX 10 SLI (-),501
2024,60230011,Spain Mainland,DUCADOS DARK BLUE KS BOX 22 (-),266188
2024,50073769,Other South Pacific,HOLIDAY KINGS GREY KS BOX 30 (-),66
2024,60231692,Andorra,NEWS SELECTION BLUE KS BOX 20 (-),1652
2024,50076904,Armenia,MT BLUE SUPER KINGS KS BOX 20 SSL (-),22728
2024,50032088,Poland,VOGUE LILAS 100 BOX 20 SSL (-),83289
2024,60276749,Uzbekistan,ESSE CHANGE UP 100 BOX 20 SSL (-),2056
2024,60041086,Slovenia,GLAMOUR AMBER 100 DSP 20 SSL (-),50074
2024,60136066,Hungary,VOGUE LA CIGARETTE LILAS 100 BOX 20 SSL (-),29228
2024,60169925,Lesotho,CAMEL BLACK KS CUR 20 (-),219
2024,60212132,Armenia,WINSTON XSTYLE CASTER KS DSP 20 SLI (-),15307
2024,60193515,Equatorial Guinea,MARLBORO GOLD (3.0 ORIGINAL) KS RCB 20 (-),18402
2024,50071478,Channel Islands,RICHMOND SMOOTH KS BOX 20 (-),139
2024,50011248,Madeira,SG VENTIL RS SOF 20 (-),3230
2024,60049915,Canada,CANADIAN CLASSICS ORIGINAL RS S&S 20 (-),69097
2024,60232228,Korea,MEVIUS LBS LONG ISLAND KS RCB 20 (-),10332
2024,60124055,Tunisia,SAPHIR KS BOX 20 (-),942656
2024,60199502,Australia,BOND STREET CLASSIC RED KS BOX 20 (-),13702
2024,60136763,Hungary,CAMEL (BLUE) KS CUR 20 (-),27013
2024,60231179,Kazakhstan,LD LAB SKY DANCE KS DSP 20 SLI (-),971
2024,60163669,Australia,JOHN PLAYER SPECIAL CRUSHGOL KS BOX 25 (-),7093
2024,60131482,France,ROTHMANS ROUGE KS BOX 20 (-),119486
2024,60230959,Georgia,LUCKY STRIKE COMPACT BLACK KS RCB 20 SLI (-),5532
2024,60127679,Australia,DUNHILL INFWHTFF KS BOX 23 (-),27
2024,60125426,Armenia,ESSE CHANGE 1MG 100 BOX 20 SSL (-),13551
2024,60271683,Russia,KINO NANO SERIES BLUE KS DSP 20 SSL (-),38
2024,60130854,Sweden,PALL MALL RED KS BOX 20 (-),85695
2024,50005297,Luxembourg,BENTLEY KS BOX 20 (-),272
2024,50075816,Kazakhstan,PARLIAMENT PLATINUM BLUE KS RCB 20 (-),60545
2024,60127047,Armenia,BLACK TIP 100 DHX 20 SSL (-),22977
2024,60121669,Corsica,PUEBLO (ORANGE) KS BOX 20 (-),251
2024,60199115,Italy,PHILIP MORRIS BLUE (4.0) KS SOF 20 (-),18221
2024,60232029,Argentina,MARLBORO GARDEN FUSION 100 BOX 20 (-),8
2024,60131102,Russia,GOLDEN GOR CLASSIC KS BOX 20 (-),21
2024,60072920,UAE,PARLIAMENT SILVER BLUE KS RCS 20 (-),52873
2024,60193588,Israel,CAMEL COMPACT KS DSP 20 SLI (-),6094
2024,50071855,India,STATE EXPRESS 555 GOLD KS BEV 20 (-),94
2024,60182822,Honduras,BELMONT (RED) KS BOX 12 (-),86925
2024,60206094,Turkish Cyprus,KENT D-RANGE BLUE 100 RCB 20 SLI (-),7477
2024,60206847,Estonia,MARLBORO FINE TOUCH 3.5 KS RCT 20 SLI (-),22554
2024,50002405,Japan,LUCKY STRIKE KS BOX 20 (-),272456
2024,60184681,Mongolia,LD CLUB LOUNGE 100 DSP 20 SSL (-),1139
2024,60205802,United Kingdom,PALL MALL SHIFT KS OCT 20 (-),36131
2024,60235760,Mongolia,ESSE RED KS BOX 20 SSL (-),3203
2024,60049216,Armenia,OME MENTHOL MNT 100 LSB 20 SSL (-),12130
2024,60130864,Sweden,CAMEL ACTIVATE KS BOX 20 (-),312
2024,60279583,Bulgaria,DAVIDOFF LILAC 100 BOX 20 SSL (-),184
2024,60166129,Russia,MORE AUTOGRAPH RED KS RCB 20 (-),95
2024,60129199,Romania,VOGUE LA CIGARETTE IVOIRE 100 BOX 20 SSL (-),77667
2024,60197559,Australia,BOND STREET CLASSGLD KS BOX 30 (-),36110
2024,60076294,Indonesia,DJI SAM SOE MILD LTK BOX 16 SLI (-),3371
2024,60166445,Philippines,FORTUNE INTMINS MNT KS RCB 20 (-),452
2024,60275310,Czech Republic,WINSTON RED 100 BOX 27 (-),18174
2024,60206107,Sweden,PRINCE FINE BLUE PLUS KS BOX 20 (-),22
2024,60258685,Australia,PETER JACKSON CLASSIC BLUE KS BOX 20 (-),1064
2024,60079267,Argentina,MARLBORO (RED FWD) KS BOX 20 (-),1
2024,60126717,Cameroon,ROTHMANS OF LONDON (BLUE) KS BOX 20 (-),472174
2024,50064671,Canada,QUEBEC CLASSIQUE (BLUE) KS BOX 20 (-),8
2024,50050361,Korea,ESSE MNT 100 BOX 20 SSL (-),180641
2024,60236752,Italy,BASE RED KS BOX 20 (-),319
2024,50033400,Cyprus,SENIOR SERVICE (PURPLE) KS BOX 20 (-),15733
2024,50012201,Indonesia,ULTRA SPECIAL KS BOX 16 (-),35263
2024,60235934,Argentina,LUCKY STRIKE INDIGO WILD KS BOX 10 (-),248
2024,60241415,Armenia,HATIS BLUE SKY KS DSP 20 SSL (-),5
2024,50032441,Colombia,CONTINENTAL LS SOF 20 (-),10
2024,50064299,Australia,CAMEL (BLUE) KS BOX 25 (-),3
2024,60247494,Armenia,RED LINE EWS 100 OCT 20 XSL (-),5778
2024,60126423,Thailand,L&M RED 7.1 KS SOF 20 SLI (-),3454812
2024,60119202,Singapore,LD PURPLE ZOOM MNT KS BOX 20 (-),4683
2024,50056939,New Zealand,JOHN PLAYER SPECIAL RED KS BOX 20 (-),59194
2024,60078463,Italy,JOHN PLAYER SPECIAL RED KS SOF 20 (-),133779
2024,60239583,Russia,GOLD MILL AROMA RED KS RCB 20 SLI (-),16070
2024,60279799,Eswatini,CHESTERFIELD REMIX SUMMER MNT KS RCB 20 (-),6
2024,60259347,Nigeria,MARLBORO RED 3.5 KS BOX 20 (-),42910
2024,60075471,Chile,PACIFIC (BLUE) KS SOF 20 (-),194
